"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"2015"	"2015"	"Dec., 2015"	"2015/12"	2	Not Applicable	Not Applicable
"Total"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"2015"	"2015"			30	Not Applicable	Not Applicable
"Total"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"					515	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"	"Jan., 1999"	"1999/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"	"Feb., 1999"	"1999/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"	"Jun., 1999"	"1999/06"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"	"Oct., 1999"	"1999/10"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"	"Nov., 1999"	"1999/11"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"1999"	"1999"			5	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"	"Feb., 2000"	"2000/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"	"Apr., 2000"	"2000/04"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"	"May, 2000"	"2000/05"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"	"Oct., 2000"	"2000/10"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"	"Nov., 2000"	"2000/11"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2000"	"2000"			6	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Jan., 2001"	"2001/01"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Feb., 2001"	"2001/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Mar., 2001"	"2001/03"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Apr., 2001"	"2001/04"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Jun., 2001"	"2001/06"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"	"Nov., 2001"	"2001/11"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2001"	"2001"			8	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2002"	"2002"	"Feb., 2002"	"2002/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2002"	"2002"	"Mar., 2002"	"2002/03"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2002"	"2002"	"May, 2002"	"2002/05"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2002"	"2002"	"Dec., 2002"	"2002/12"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2002"	"2002"			4	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2003"	"2003"	"Jan., 2003"	"2003/01"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2003"	"2003"	"Apr., 2003"	"2003/04"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2003"	"2003"			3	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2004"	"2004"	"Mar., 2004"	"2004/03"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2004"	"2004"	"Apr., 2004"	"2004/04"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2004"	"2004"	"Jul., 2004"	"2004/07"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2004"	"2004"	"Nov., 2004"	"2004/11"	2	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2004"	"2004"			7	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2005"	"2005"	"Mar., 2005"	"2005/03"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2005"	"2005"	"Jul., 2005"	"2005/07"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2005"	"2005"	"Oct., 2005"	"2005/10"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2005"	"2005"	"Nov., 2005"	"2005/11"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2005"	"2005"			5	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Jan., 2006"	"2006/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Feb., 2006"	"2006/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Jul., 2006"	"2006/07"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Aug., 2006"	"2006/08"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Sep., 2006"	"2006/09"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"	"Nov., 2006"	"2006/11"	2	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2006"	"2006"			8	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2007"	"2007"	"Apr., 2007"	"2007/04"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2007"	"2007"	"Aug., 2007"	"2007/08"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2007"	"2007"	"Sep., 2007"	"2007/09"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2007"	"2007"	"Oct., 2007"	"2007/10"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2007"	"2007"			4	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2008"	"2008"	"Jan., 2008"	"2008/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2008"	"2008"	"Feb., 2008"	"2008/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2008"	"2008"	"Aug., 2008"	"2008/08"	3	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2008"	"2008"			5	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2009"	"2009"	"Jan., 2009"	"2009/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2009"	"2009"	"Apr., 2009"	"2009/04"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2009"	"2009"	"Sep., 2009"	"2009/09"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2009"	"2009"			3	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"	"Jan., 2010"	"2010/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"	"Feb., 2010"	"2010/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"	"Mar., 2010"	"2010/03"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"	"Jul., 2010"	"2010/07"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"	"Dec., 2010"	"2010/12"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2010"	"2010"			6	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2011"	"2011"	"Jan., 2011"	"2011/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2011"	"2011"	"May, 2011"	"2011/05"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2011"	"2011"	"Jul., 2011"	"2011/07"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2011"	"2011"	"Aug., 2011"	"2011/08"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2011"	"2011"			5	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2012"	"2012"	"Apr., 2012"	"2012/04"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2012"	"2012"	"May, 2012"	"2012/05"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2012"	"2012"			5	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"	"Jan., 2013"	"2013/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"	"Feb., 2013"	"2013/02"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"	"May, 2013"	"2013/05"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2013"	"2013"			7	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Jan., 2014"	"2014/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Feb., 2014"	"2014/02"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Apr., 2014"	"2014/04"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Jul., 2014"	"2014/07"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Oct., 2014"	"2014/10"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"	"Dec., 2014"	"2014/12"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2014"	"2014"			7	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2015"	"2015"	"Jan., 2015"	"2015/01"	1	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2	Not Applicable	Not Applicable
	"Extrapyramidal and movement disorders"	"G20-G25"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"	"2015"	"2015"			4	Not Applicable	Not Applicable
"Total"	"Extrapyramidal and movement disorders"	"G20-G25"					92	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Jan., 1999"	"1999/01"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Feb., 1999"	"1999/02"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Mar., 1999"	"1999/03"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Apr., 1999"	"1999/04"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"May, 1999"	"1999/05"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Jun., 1999"	"1999/06"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Jul., 1999"	"1999/07"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Aug., 1999"	"1999/08"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Sep., 1999"	"1999/09"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"	"Oct., 1999"	"1999/10"	1	Not Applicable	Not Applicable
"Total"	"Other degenerative diseases of the nervous system"	"G30-G31"	"1999"	"1999"			17	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Feb., 2000"	"2000/02"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Mar., 2000"	"2000/03"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Apr., 2000"	"2000/04"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"May, 2000"	"2000/05"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Jun., 2000"	"2000/06"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Jul., 2000"	"2000/07"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Sep., 2000"	"2000/09"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Nov., 2000"	"2000/11"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"	"Dec., 2000"	"2000/12"	3	Not Applicable	Not Applicable
"Total"	"Other degenerative diseases of the nervous system"	"G30-G31"	"2000"	"2000"			20	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Jan., 2001"	"2001/01"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Mar., 2001"	"2001/03"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Apr., 2001"	"2001/04"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Jul., 2001"	"2001/07"	3	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Oct., 2001"	"2001/10"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"	"Dec., 2001"	"2001/12"	1	Not Applicable	Not Applicable
"Total"	"Other degenerative diseases of the nervous system"	"G30-G31"	"2001"	"2001"			10	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Jan., 2002"	"2002/01"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Feb., 2002"	"2002/02"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Apr., 2002"	"2002/04"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Jul., 2002"	"2002/07"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Sep., 2002"	"2002/09"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"	"Dec., 2002"	"2002/12"	1	Not Applicable	Not Applicable
"Total"	"Other degenerative diseases of the nervous system"	"G30-G31"	"2002"	"2002"			6	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Jan., 2003"	"2003/01"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Mar., 2003"	"2003/03"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"May, 2003"	"2003/05"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Jun., 2003"	"2003/06"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Aug., 2003"	"2003/08"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Oct., 2003"	"2003/10"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Nov., 2003"	"2003/11"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"	"Dec., 2003"	"2003/12"	3	Not Applicable	Not Applicable
"Total"	"Other degenerative diseases of the nervous system"	"G30-G31"	"2003"	"2003"			13	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2004"	"2004"	"Mar., 2004"	"2004/03"	1	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2004"	"2004"	"Apr., 2004"	"2004/04"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2004"	"2004"	"May, 2004"	"2004/05"	5	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2004"	"2004"	"Jun., 2004"	"2004/06"	2	Not Applicable	Not Applicable
	"Other degenerative diseases of the nervous system"	"G30-G31"	"2004"	"2004"	"Jul., 2004"	"2004/07"	2	Not Applicable	Not Applicable
